session_id,site1,time1,site2,time2,site3,time3,site4,time4,site5,time5,site6,time6,site7,time7,site8,time8,site9,time9,site10,time10,target
386,269,12/06/2013 10:38,162,12/06/2013 10:38,1998,12/06/2013 10:38,35,12/06/2013 10:38,33,12/06/2013 10:38,4185,12/06/2013 10:38,30,12/06/2013 10:38,4184,12/06/2013 10:38,1998,12/06/2013 10:38,269,12/06/2013 10:38,0
387,1648,12/06/2013 10:42,912,12/06/2013 10:42,1647,12/06/2013 10:42,1429,12/06/2013 10:42,317,12/06/2013 10:42,1645,12/06/2013 10:42,21,12/06/2013 10:42,912,12/06/2013 10:42,1,12/06/2013 10:42,5820,12/06/2013 10:42,0
388,941,12/06/2013 10:44,3560,12/06/2013 10:44,942,12/06/2013 10:44,3560,12/06/2013 10:44,942,12/06/2013 10:44,3559,12/06/2013 10:44,941,12/06/2013 10:44,942,12/06/2013 10:44,3559,12/06/2013 10:44,941,12/06/2013 10:44,0
389,942,12/06/2013 10:47,942,12/06/2013 10:48,940,12/06/2013 10:48,941,12/06/2013 10:48,942,12/06/2013 10:48,940,12/06/2013 10:48,3559,12/06/2013 10:48,941,12/06/2013 10:48,942,12/06/2013 10:48,3559,12/06/2013 10:48,0
390,797,12/06/2013 10:48,3848,12/06/2013 10:49,942,12/06/2013 10:49,40121,12/06/2013 10:49,3849,12/06/2013 10:49,797,12/06/2013 10:50,40120,12/06/2013 10:50,40121,12/06/2013 10:50,40122,12/06/2013 10:50,941,12/06/2013 10:50,0
391,941,12/06/2013 10:50,940,12/06/2013 10:50,3559,12/06/2013 10:50,3560,12/06/2013 10:50,942,12/06/2013 10:50,941,12/06/2013 10:50,942,12/06/2013 10:50,940,12/06/2013 10:50,3560,12/06/2013 10:50,3559,12/06/2013 10:50,0
392,941,12/06/2013 10:51,942,12/06/2013 10:51,941,12/06/2013 10:51,3560,12/06/2013 10:51,942,12/06/2013 10:51,3559,12/06/2013 10:51,3559,12/06/2013 10:51,3560,12/06/2013 10:51,942,12/06/2013 10:51,941,12/06/2013 10:51,0
393,942,12/06/2013 10:54,940,12/06/2013 10:54,3560,12/06/2013 10:54,3559,12/06/2013 10:54,941,12/06/2013 10:54,942,12/06/2013 10:54,940,12/06/2013 10:54,3560,12/06/2013 10:54,941,12/06/2013 10:54,3560,12/06/2013 10:54,0
394,6028,12/06/2013 11:00,6028,12/06/2013 11:00,6028,12/06/2013 11:00,666,12/06/2013 11:00,23,12/06/2013 11:00,38,12/06/2013 11:00,661,12/06/2013 11:00,36735,12/06/2013 11:00,660,12/06/2013 11:00,6013,12/06/2013 11:00,0
395,39,12/06/2013 11:08,37,12/06/2013 11:08,30,12/06/2013 11:08,37,12/06/2013 11:08,30,12/06/2013 11:08,39,12/06/2013 11:08,22,12/06/2013 11:08,30,12/06/2013 11:08,22,12/06/2013 11:08,29,12/06/2013 11:08,0
396,942,12/06/2013 11:47,941,12/06/2013 11:47,942,12/06/2013 11:47,3559,12/06/2013 11:47,3560,12/06/2013 11:47,941,12/06/2013 11:47,942,12/06/2013 11:47,3559,12/06/2013 11:47,940,12/06/2013 11:47,3560,12/06/2013 11:47,0
397,441,12/06/2013 12:27,439,12/06/2013 12:27,441,12/06/2013 12:27,234,12/06/2013 12:27,441,12/06/2013 12:27,441,12/06/2013 12:27,444,12/06/2013 12:27,234,12/06/2013 12:27,439,12/06/2013 12:27,438,12/06/2013 12:27,0
398,16,12/06/2013 13:09,11,12/06/2013 13:09,13,12/06/2013 13:09,3303,12/06/2013 13:09,15,12/06/2013 13:09,15,12/06/2013 13:09,15,12/06/2013 13:09,15,12/06/2013 13:09,15,12/06/2013 13:10,11,12/06/2013 13:10,0
399,942,12/06/2013 13:29,3560,12/06/2013 13:29,3559,12/06/2013 13:29,940,12/06/2013 13:29,942,12/06/2013 13:29,941,12/06/2013 13:29,3559,12/06/2013 13:29,3559,12/06/2013 13:29,941,12/06/2013 13:29,942,12/06/2013 13:29,0
400,167,12/06/2013 14:54,167,12/06/2013 14:54,167,12/06/2013 14:54,359,12/06/2013 14:54,167,12/06/2013 14:54,167,12/06/2013 14:54,3,12/06/2013 14:54,3,12/06/2013 14:54,21,12/06/2013 14:56,21,12/06/2013 14:56,0
401,48,12/06/2013 15:04,249,12/06/2013 15:04,11,12/06/2013 15:04,16,12/06/2013 15:04,7,12/06/2013 15:04,38,12/06/2013 15:05,3346,12/06/2013 15:05,249,12/06/2013 15:06,21,12/06/2013 15:06,959,12/06/2013 15:06,0
402,6191,12/06/2013 15:47,6192,12/06/2013 15:47,1248,12/06/2013 15:47,1237,12/06/2013 15:47,1236,12/06/2013 15:47,1233,12/06/2013 15:47,1234,12/06/2013 15:47,1232,12/06/2013 15:47,6191,12/06/2013 15:47,6192,12/06/2013 15:47,0
403,26785,12/06/2013 15:49,26795,12/06/2013 15:49,26795,12/06/2013 15:49,26785,12/06/2013 15:49,26795,12/06/2013 15:49,26785,12/06/2013 15:49,26795,12/06/2013 15:49,26785,12/06/2013 15:49,26785,12/06/2013 15:49,26788,12/06/2013 15:49,0
404,1637,12/06/2013 16:30,1637,12/06/2013 16:30,1637,12/06/2013 16:30,21,12/06/2013 16:30,1446,12/06/2013 16:30,1637,12/06/2013 16:30,1446,12/06/2013 16:30,23,12/06/2013 16:30,1637,12/06/2013 16:30,29,12/06/2013 16:30,0
405,82,12/06/2013 16:30,80,12/06/2013 16:30,82,12/06/2013 16:30,82,12/06/2013 16:30,82,12/06/2013 16:31,80,12/06/2013 16:31,82,12/06/2013 16:31,82,12/06/2013 16:31,82,12/06/2013 16:31,80,12/06/2013 16:31,0
406,1023,12/06/2013 17:17,1023,12/06/2013 17:17,1023,12/06/2013 17:17,1023,12/06/2013 17:17,1023,12/06/2013 17:17,55,12/06/2013 17:18,56,12/06/2013 17:18,55,12/06/2013 17:18,21234,12/06/2013 17:18,55,12/06/2013 17:18,0
407,625,12/08/2013 16:25,1194,12/08/2013 16:25,52,12/08/2013 16:25,29,12/08/2013 16:25,753,12/08/2013 16:25,48,12/08/2013 16:25,197,12/08/2013 16:25,202,12/08/2013 16:25,222,12/08/2013 16:25,29,12/08/2013 16:25,0
408,26,12/08/2013 18:24,34,12/08/2013 18:24,31,12/08/2013 18:24,26,12/08/2013 18:24,29,12/08/2013 18:24,30,12/08/2013 18:24,32,12/08/2013 18:24,38,12/08/2013 18:24,22,12/08/2013 18:24,29,12/08/2013 18:24,0
409,52,12/08/2013 18:41,23,12/08/2013 18:41,53,12/08/2013 18:41,52,12/08/2013 18:42,21,12/08/2013 18:42,2730,12/08/2013 18:42,2729,12/08/2013 18:42,2730,12/08/2013 18:42,2731,12/08/2013 18:42,2518,12/08/2013 18:42,0
410,6725,12/09/2013 8:29,41475,12/09/2013 8:29,41476,12/09/2013 8:29,6725,12/09/2013 8:30,41476,12/09/2013 8:30,41475,12/09/2013 8:30,6725,12/09/2013 8:45,41475,12/09/2013 8:45,41476,12/09/2013 8:45,41475,12/09/2013 8:45,0
411,22,12/09/2013 8:59,1014,12/09/2013 9:02,6112,12/09/2013 9:02,6112,12/09/2013 9:03,1014,12/09/2013 9:03,6112,12/09/2013 9:03,1014,12/09/2013 9:03,1014,12/09/2013 9:03,6112,12/09/2013 9:03,56,12/09/2013 9:15,0
412,77,12/09/2013 9:05,1057,12/09/2013 9:05,80,12/09/2013 9:05,82,12/09/2013 9:05,82,12/09/2013 9:05,77,12/09/2013 9:05,80,12/09/2013 9:05,82,12/09/2013 9:05,82,12/09/2013 9:05,82,12/09/2013 9:05,0
413,33,12/09/2013 9:09,2361,12/09/2013 9:09,29,12/09/2013 9:09,23,12/09/2013 9:09,156,12/09/2013 9:09,23,12/09/2013 9:09,23,12/09/2013 9:10,29,12/09/2013 9:11,23,12/09/2013 9:11,23,12/09/2013 9:11,0
414,53,12/09/2013 9:10,55,12/09/2013 9:10,222,12/09/2013 9:10,52,12/09/2013 9:10,48,12/09/2013 9:10,3359,12/09/2013 9:13,3359,12/09/2013 9:13,23,12/09/2013 9:13,22,12/09/2013 9:13,21,12/09/2013 9:13,0
415,5828,12/09/2013 9:11,21,12/09/2013 9:11,167,12/09/2013 9:11,22,12/09/2013 9:11,23,12/09/2013 9:11,21,12/09/2013 9:11,959,12/09/2013 9:11,959,12/09/2013 9:11,22,12/09/2013 9:11,21,12/09/2013 9:11,0
416,677,12/09/2013 9:15,678,12/09/2013 9:15,23,12/09/2013 9:15,616,12/09/2013 9:15,677,12/09/2013 9:15,616,12/09/2013 9:15,616,12/09/2013 9:15,616,12/09/2013 9:15,814,12/09/2013 9:15,616,12/09/2013 9:15,0
417,167,12/09/2013 9:20,167,12/09/2013 9:20,1637,12/09/2013 9:20,3,12/09/2013 9:20,1637,12/09/2013 9:20,1637,12/09/2013 9:20,2491,12/09/2013 9:20,13120,12/09/2013 9:20,1637,12/09/2013 9:20,13120,12/09/2013 9:20,0
418,3305,12/09/2013 9:25,3305,12/09/2013 9:25,3305,12/09/2013 9:26,167,12/09/2013 9:26,167,12/09/2013 9:26,167,12/09/2013 9:26,359,12/09/2013 9:26,173,12/09/2013 9:26,21,12/09/2013 9:26,22,12/09/2013 9:26,0
419,6134,12/09/2013 9:37,6136,12/09/2013 9:37,1258,12/09/2013 9:37,1259,12/09/2013 9:37,1258,12/09/2013 9:37,6133,12/09/2013 9:39,6133,12/09/2013 9:39,6133,12/09/2013 9:39,6133,12/09/2013 9:39,6133,12/09/2013 9:40,0
420,5392,12/09/2013 9:47,5402,12/09/2013 9:47,2214,12/09/2013 9:47,5391,12/09/2013 9:47,5403,12/09/2013 9:47,32,12/09/2013 9:47,5397,12/09/2013 9:47,22,12/09/2013 9:47,30,12/09/2013 9:47,5395,12/09/2013 9:47,0
421,23,12/09/2013 10:34,52,12/09/2013 10:34,23,12/09/2013 10:34,52,12/09/2013 10:34,23,12/09/2013 10:34,53,12/09/2013 10:34,196,12/09/2013 10:34,197,12/09/2013 10:34,625,12/09/2013 10:34,23,12/09/2013 10:39,0
422,6284,12/09/2013 10:57,6191,12/09/2013 10:57,6285,12/09/2013 10:57,1233,12/09/2013 10:57,1240,12/09/2013 10:57,1238,12/09/2013 10:57,1239,12/09/2013 10:57,1239,12/09/2013 10:57,29,12/09/2013 10:57,1239,12/09/2013 10:57,0
423,48,12/09/2013 11:09,964,12/09/2013 11:09,964,12/09/2013 11:09,57,12/09/2013 11:10,99,12/09/2013 11:12,1004,12/09/2013 11:32,1004,12/09/2013 11:32,1004,12/09/2013 11:32,1004,12/09/2013 11:32,1004,12/09/2013 11:32,0
424,9213,12/09/2013 11:15,9213,12/09/2013 11:15,9213,12/09/2013 11:15,9213,12/09/2013 11:15,9213,12/09/2013 11:15,9213,12/09/2013 11:16,9213,12/09/2013 11:16,9213,12/09/2013 11:16,9213,12/09/2013 11:16,9213,12/09/2013 11:16,0
425,21,12/09/2013 11:17,1004,12/09/2013 11:17,4642,12/09/2013 11:17,4643,12/09/2013 11:17,4642,12/09/2013 11:17,4643,12/09/2013 11:17,117,12/09/2013 11:17,32,12/09/2013 11:17,22,12/09/2013 11:17,30,12/09/2013 11:17,0
426,1004,12/09/2013 11:17,1004,12/09/2013 11:17,1004,12/09/2013 11:17,1004,12/09/2013 11:18,1004,12/09/2013 11:18,1004,12/09/2013 11:18,1004,12/09/2013 11:19,52,12/09/2013 11:19,23,12/09/2013 11:19,23,12/09/2013 11:19,0
427,9213,12/09/2013 11:22,9213,12/09/2013 11:22,9213,12/09/2013 11:22,9213,12/09/2013 11:22,9213,12/09/2013 11:23,9213,12/09/2013 11:23,9213,12/09/2013 11:23,9213,12/09/2013 11:23,9213,12/09/2013 11:23,9213,12/09/2013 11:23,0
428,1979,12/09/2013 11:36,1980,12/09/2013 11:36,961,12/09/2013 11:36,1980,12/09/2013 11:36,1023,12/09/2013 11:36,1023,12/09/2013 11:36,338,12/09/2013 11:36,1023,12/09/2013 11:36,1024,12/09/2013 11:36,1023,12/09/2013 11:37,0
429,1,12/09/2013 12:22,21,12/09/2013 12:23,21,12/09/2013 12:23,22,12/09/2013 12:23,23,12/09/2013 12:23,21,12/09/2013 12:23,22,12/09/2013 12:23,23,12/09/2013 12:23,58,12/09/2013 12:28,59,12/09/2013 12:28,0
430,20490,12/09/2013 12:23,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,20490,12/09/2013 12:24,0
431,1427,12/09/2013 12:28,32,12/09/2013 12:28,812,12/09/2013 12:28,38,12/09/2013 12:28,812,12/09/2013 12:28,2248,12/09/2013 12:28,2491,12/09/2013 12:28,140,12/09/2013 12:28,36,12/09/2013 12:28,116,12/09/2013 12:28,0
432,33,12/09/2013 12:56,35,12/09/2013 12:56,37654,12/09/2013 12:56,37657,12/09/2013 12:56,1623,12/09/2013 12:56,37657,12/09/2013 12:56,1342,12/09/2013 12:56,37654,12/09/2013 12:56,35,12/09/2013 12:56,33,12/09/2013 12:56,0
433,37,12/09/2013 13:14,37,12/09/2013 13:15,21,12/09/2013 13:15,14,12/09/2013 13:16,17,12/09/2013 13:16,5,12/09/2013 13:16,5,12/09/2013 13:17,21,12/09/2013 13:18,242,12/09/2013 13:18,23,12/09/2013 13:18,0
434,926,12/09/2013 13:25,2768,12/09/2013 13:25,2768,12/09/2013 13:25,29,12/09/2013 13:25,140,12/09/2013 13:25,2768,12/09/2013 13:25,33,12/09/2013 13:25,35,12/09/2013 13:25,29,12/09/2013 13:25,3766,12/09/2013 13:26,0
435,81,12/09/2013 13:35,80,12/09/2013 13:35,81,12/09/2013 13:35,80,12/09/2013 13:35,81,12/09/2013 13:35,570,12/09/2013 13:35,80,12/09/2013 13:35,81,12/09/2013 13:35,81,12/09/2013 13:36,80,12/09/2013 13:36,0
436,33,12/09/2013 13:36,4312,12/09/2013 13:37,30,12/09/2013 13:37,4312,12/09/2013 13:37,30,12/09/2013 13:37,4312,12/09/2013 13:37,30,12/09/2013 13:37,33,12/09/2013 13:37,35,12/09/2013 13:37,4312,12/09/2013 13:37,0
437,29,12/09/2013 13:38,4312,12/09/2013 13:38,29,12/09/2013 13:38,29,12/09/2013 13:38,33,12/09/2013 13:38,29,12/09/2013 13:38,35,12/09/2013 13:38,4312,12/09/2013 13:38,21,12/09/2013 13:38,2866,12/09/2013 13:38,0
438,2491,12/09/2013 13:40,13120,12/09/2013 13:40,29,12/09/2013 13:42,33,12/09/2013 13:42,35,12/09/2013 13:42,1982,12/09/2013 13:42,3314,12/09/2013 13:42,29,12/09/2013 13:42,12307,12/09/2013 13:42,38,12/09/2013 13:42,0
439,21,12/09/2013 13:44,14805,12/09/2013 13:44,21,12/09/2013 13:45,14806,12/09/2013 13:45,39,12/09/2013 13:45,812,12/09/2013 13:45,21,12/09/2013 13:45,14807,12/09/2013 13:45,14807,12/09/2013 13:45,38,12/09/2013 13:45,0
440,707,12/09/2013 13:52,2396,12/09/2013 13:52,812,12/09/2013 13:52,2397,12/09/2013 13:53,52,12/09/2013 13:53,23,12/09/2013 13:53,21,12/09/2013 13:53,814,12/09/2013 13:53,22,12/09/2013 13:53,39,12/09/2013 13:53,0
441,27,12/09/2013 13:56,26,12/09/2013 13:56,31,12/09/2013 13:56,30,12/09/2013 13:56,32,12/09/2013 13:56,26,12/09/2013 13:56,29,12/09/2013 13:56,36,12/09/2013 13:56,35,12/09/2013 13:56,31,12/09/2013 13:56,0
442,29,12/09/2013 13:58,67,12/09/2013 13:58,69,12/09/2013 13:58,70,12/09/2013 13:58,71,12/09/2013 13:58,167,12/09/2013 13:58,270,12/09/2013 13:58,69,12/09/2013 13:58,70,12/09/2013 13:59,69,12/09/2013 13:59,0
443,66,12/09/2013 14:01,71,12/09/2013 14:01,67,12/09/2013 14:01,68,12/09/2013 14:01,69,12/09/2013 14:01,70,12/09/2013 14:01,69,12/09/2013 14:01,29,12/09/2013 14:01,70,12/09/2013 14:01,67,12/09/2013 14:01,0
444,21,12/09/2013 14:05,12376,12/09/2013 14:05,12376,12/09/2013 14:05,21,12/09/2013 14:05,12376,12/09/2013 14:05,568,12/09/2013 14:05,30,12/09/2013 14:05,612,12/09/2013 14:05,727,12/09/2013 14:05,12402,12/09/2013 14:05,0
445,490,12/09/2013 14:06,1004,12/09/2013 14:06,1004,12/09/2013 14:06,1004,12/09/2013 14:06,1004,12/09/2013 14:07,1004,12/09/2013 14:07,1004,12/09/2013 14:07,1004,12/09/2013 14:08,1004,12/09/2013 14:08,56,12/09/2013 14:08,0
446,21,12/09/2013 14:12,549,12/09/2013 14:12,21,12/09/2013 14:13,6816,12/09/2013 14:13,6817,12/09/2013 14:13,6816,12/09/2013 14:13,23,12/09/2013 14:13,52,12/09/2013 14:13,38,12/09/2013 14:13,29,12/09/2013 14:13,0
447,2847,12/09/2013 14:13,38,12/09/2013 14:13,22,12/09/2013 14:13,2847,12/09/2013 14:13,6816,12/09/2013 14:13,222,12/09/2013 14:14,21,12/09/2013 14:14,175,12/09/2013 14:14,178,12/09/2013 14:14,177,12/09/2013 14:14,0
448,790,12/09/2013 14:14,269,12/09/2013 14:14,792,12/09/2013 14:14,271,12/09/2013 14:14,789,12/09/2013 14:14,273,12/09/2013 14:14,4272,12/09/2013 14:14,790,12/09/2013 14:14,30,12/09/2013 14:14,791,12/09/2013 14:14,0
449,792,12/09/2013 14:14,796,12/09/2013 14:14,30,12/09/2013 14:14,268,12/09/2013 14:14,788,12/09/2013 14:14,29,12/09/2013 14:14,29,12/09/2013 14:14,272,12/09/2013 14:14,794,12/09/2013 14:14,3,12/09/2013 14:14,0
450,177,12/09/2013 14:24,175,12/09/2013 14:25,176,12/09/2013 14:25,177,12/09/2013 14:25,175,12/09/2013 14:26,21,12/09/2013 14:33,177,12/09/2013 14:33,175,12/09/2013 14:33,21,12/09/2013 14:33,175,12/09/2013 14:33,0
451,570,12/09/2013 14:28,23,12/09/2013 14:28,21,12/09/2013 14:28,5450,12/09/2013 14:38,21,12/09/2013 14:38,343,12/09/2013 14:38,21,12/09/2013 14:38,175,12/09/2013 14:38,48,12/09/2013 14:38,178,12/09/2013 14:38,0
452,21283,12/09/2013 14:28,21,12/09/2013 14:28,338,12/09/2013 14:28,337,12/09/2013 14:28,21,12/09/2013 14:28,336,12/09/2013 14:28,339,12/09/2013 14:28,336,12/09/2013 14:28,23,12/09/2013 14:28,337,12/09/2013 14:28,0
453,242,12/09/2013 14:47,21,12/09/2013 14:47,21,12/09/2013 14:51,26,12/09/2013 14:51,31,12/09/2013 14:51,27,12/09/2013 14:51,21,12/09/2013 14:51,30,12/09/2013 14:51,29,12/09/2013 14:51,32,12/09/2013 14:51,0
454,4153,12/09/2013 15:01,21,12/09/2013 15:01,4155,12/09/2013 15:01,4154,12/09/2013 15:01,162,12/09/2013 15:01,4155,12/09/2013 15:01,4154,12/09/2013 15:01,33,12/09/2013 15:01,4155,12/09/2013 15:01,29,12/09/2013 15:01,0
455,2450,12/09/2013 15:06,2447,12/09/2013 15:06,29,12/09/2013 15:06,2448,12/09/2013 15:06,2444,12/09/2013 15:06,2445,12/09/2013 15:06,2443,12/09/2013 15:06,2451,12/09/2013 15:06,2455,12/09/2013 15:06,352,12/09/2013 15:06,0
456,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,270,12/09/2013 15:08,167,12/09/2013 15:08,167,12/09/2013 15:08,0
457,2444,12/09/2013 15:09,2451,12/09/2013 15:09,2455,12/09/2013 15:09,2448,12/09/2013 15:09,2449,12/09/2013 15:09,2445,12/09/2013 15:09,2451,12/09/2013 15:09,2448,12/09/2013 15:09,291,12/09/2013 15:09,2450,12/09/2013 15:09,0
458,178,12/09/2013 15:21,177,12/09/2013 15:21,178,12/09/2013 15:21,21,12/09/2013 15:21,175,12/09/2013 15:23,667,12/09/2013 15:24,175,12/09/2013 15:24,178,12/09/2013 15:24,178,12/09/2013 15:24,176,12/09/2013 15:24,0
459,52,12/09/2013 15:28,812,12/09/2013 15:28,52,12/09/2013 15:28,39,12/09/2013 15:32,812,12/09/2013 15:33,812,12/09/2013 15:33,812,12/09/2013 15:33,812,12/09/2013 15:37,812,12/09/2013 15:37,812,12/09/2013 15:38,0
460,6285,12/09/2013 15:28,1232,12/09/2013 15:28,10958,12/09/2013 15:28,1234,12/09/2013 15:28,1236,12/09/2013 15:28,1232,12/09/2013 15:28,1235,12/09/2013 15:28,6192,12/09/2013 15:28,1237,12/09/2013 15:28,1236,12/09/2013 15:28,0
461,27189,12/09/2013 16:00,27189,12/09/2013 16:00,27189,12/09/2013 16:00,27189,12/09/2013 16:01,270,12/09/2013 16:02,2,12/09/2013 16:02,3,12/09/2013 16:02,3,12/09/2013 16:02,8,12/09/2013 16:02,3,12/09/2013 16:02,1
462,52,12/09/2013 16:01,21,12/09/2013 16:04,22,12/09/2013 16:04,570,12/09/2013 16:04,23,12/09/2013 16:04,616,12/09/2013 16:04,617,12/09/2013 16:05,570,12/09/2013 16:05,570,12/09/2013 16:05,814,12/09/2013 16:09,0
463,3,12/09/2013 16:02,8,12/09/2013 16:02,4,12/09/2013 16:02,14,12/09/2013 16:02,27190,12/09/2013 16:02,6,12/09/2013 16:02,6088,12/09/2013 16:02,14,12/09/2013 16:02,8,12/09/2013 16:02,14,12/09/2013 16:02,1
464,3,12/09/2013 16:02,27190,12/09/2013 16:02,6088,12/09/2013 16:02,65,12/09/2013 16:02,14,12/09/2013 16:02,167,12/09/2013 16:02,8,12/09/2013 16:02,14,12/09/2013 16:02,268,12/09/2013 16:02,271,12/09/2013 16:02,1
465,269,12/09/2013 16:02,270,12/09/2013 16:02,271,12/09/2013 16:02,273,12/09/2013 16:02,30,12/09/2013 16:02,30,12/09/2013 16:03,274,12/09/2013 16:03,4272,12/09/2013 16:03,21,12/09/2013 16:03,21,12/09/2013 16:03,1
466,30,12/09/2013 16:03,22,12/09/2013 16:03,30,12/09/2013 16:03,22,12/09/2013 16:03,21,12/09/2013 16:03,7832,12/09/2013 16:03,21,12/09/2013 16:03,7832,12/09/2013 16:03,29,12/09/2013 16:03,37,12/09/2013 16:03,1
467,7832,12/09/2013 16:03,29,12/09/2013 16:03,7832,12/09/2013 16:03,29,12/09/2013 16:03,7832,12/09/2013 16:03,7832,12/09/2013 16:03,29,12/09/2013 16:03,7832,12/09/2013 16:04,29,12/09/2013 16:04,7832,12/09/2013 16:04,1
468,37,12/09/2013 16:04,7832,12/09/2013 16:04,29,12/09/2013 16:04,7832,12/09/2013 16:04,7832,12/09/2013 16:04,29,12/09/2013 16:04,7832,12/09/2013 16:04,37,12/09/2013 16:04,270,12/09/2013 16:04,76,12/09/2013 16:04,1
469,52,12/09/2013 16:04,22,12/09/2013 16:05,52,12/09/2013 16:05,23,12/09/2013 16:05,76,12/09/2013 16:05,75,12/09/2013 16:05,52,12/09/2013 16:05,77,12/09/2013 16:05,77,12/09/2013 16:05,75,12/09/2013 16:05,1
470,82,12/09/2013 16:05,1307,12/09/2013 16:05,76,12/09/2013 16:05,80,12/09/2013 16:05,75,12/09/2013 16:05,76,12/09/2013 16:05,82,12/09/2013 16:05,77,12/09/2013 16:05,82,12/09/2013 16:05,77,12/09/2013 16:05,1
471,75,12/09/2013 16:05,76,12/09/2013 16:05,75,12/09/2013 16:05,77,12/09/2013 16:05,76,12/09/2013 16:05,82,12/09/2013 16:05,80,12/09/2013 16:05,1057,12/09/2013 16:05,22,12/09/2013 16:05,76,12/09/2013 16:05,1
472,1057,12/09/2013 16:05,82,12/09/2013 16:05,80,12/09/2013 16:05,1057,12/09/2013 16:05,82,12/09/2013 16:05,80,12/09/2013 16:05,76,12/09/2013 16:05,80,12/09/2013 16:05,82,12/09/2013 16:05,82,12/09/2013 16:05,1
473,80,12/09/2013 16:05,76,12/09/2013 16:05,82,12/09/2013 16:05,80,12/09/2013 16:05,80,12/09/2013 16:05,82,12/09/2013 16:05,82,12/09/2013 16:06,82,12/09/2013 16:06,82,12/09/2013 16:06,76,12/09/2013 16:06,1
474,803,12/09/2013 16:05,803,12/09/2013 16:05,803,12/09/2013 16:06,803,12/09/2013 16:06,803,12/09/2013 16:06,803,12/09/2013 16:06,803,12/09/2013 16:06,803,12/09/2013 16:07,803,12/09/2013 16:07,803,12/09/2013 16:07,0
475,570,12/09/2013 16:06,222,12/09/2013 16:07,570,12/09/2013 16:15,196,12/09/2013 16:24,197,12/09/2013 16:24,570,12/09/2013 16:24,21,12/09/2013 16:25,23,12/09/2013 16:25,1035,12/09/2013 16:25,21,12/09/2013 16:26,0
476,80,12/09/2013 16:06,80,12/09/2013 16:06,82,12/09/2013 16:06,82,12/09/2013 16:06,82,12/09/2013 16:06,80,12/09/2013 16:06,76,12/09/2013 16:06,82,12/09/2013 16:07,82,12/09/2013 16:07,80,12/09/2013 16:07,1
477,82,12/09/2013 16:07,80,12/09/2013 16:07,77,12/09/2013 16:07,82,12/09/2013 16:07,77,12/09/2013 16:07,82,12/09/2013 16:07,80,12/09/2013 16:07,77,12/09/2013 16:07,82,12/09/2013 16:07,82,12/09/2013 16:07,1
478,75,12/09/2013 16:07,80,12/09/2013 16:07,76,12/09/2013 16:07,80,12/09/2013 16:07,76,12/09/2013 16:07,76,12/09/2013 16:07,75,12/09/2013 16:07,52,12/09/2013 16:07,77,12/09/2013 16:07,23,12/09/2013 16:08,1
479,52,12/09/2013 16:08,76,12/09/2013 16:08,77,12/09/2013 16:08,77,12/09/2013 16:08,76,12/09/2013 16:08,881,12/09/2013 16:08,77,12/09/2013 16:08,76,12/09/2013 16:08,76,12/09/2013 16:08,881,12/09/2013 16:08,1
480,80,12/09/2013 16:08,27191,12/09/2013 16:08,76,12/09/2013 16:08,27191,12/09/2013 16:08,80,12/09/2013 16:08,881,12/09/2013 16:08,27191,12/09/2013 16:08,80,12/09/2013 16:08,881,12/09/2013 16:08,27191,12/09/2013 16:08,1
481,80,12/09/2013 16:08,80,12/09/2013 16:08,80,12/09/2013 16:08,75,12/09/2013 16:08,23,12/09/2013 16:09,881,12/09/2013 16:09,52,12/09/2013 16:09,76,12/09/2013 16:09,27191,12/09/2013 16:09,77,12/09/2013 16:09,1
482,1057,12/09/2013 16:09,77,12/09/2013 16:09,76,12/09/2013 16:09,881,12/09/2013 16:09,76,12/09/2013 16:09,881,12/09/2013 16:09,77,12/09/2013 16:09,80,12/09/2013 16:09,1441,12/09/2013 16:09,75,12/09/2013 16:09,1
483,1441,12/09/2013 16:09,76,12/09/2013 16:09,881,12/09/2013 16:09,76,12/09/2013 16:09,23,12/09/2013 16:09,76,12/09/2013 16:09,27192,12/09/2013 16:09,23,12/09/2013 16:09,76,12/09/2013 16:09,881,12/09/2013 16:09,1
484,76,12/09/2013 16:09,27192,12/09/2013 16:09,80,12/09/2013 16:09,881,12/09/2013 16:09,77,12/09/2013 16:09,77,12/09/2013 16:09,881,12/09/2013 16:09,27192,12/09/2013 16:09,881,12/09/2013 16:09,27192,12/09/2013 16:09,1
485,80,12/09/2013 16:09,27192,12/09/2013 16:09,80,12/09/2013 16:09,77,12/09/2013 16:09,881,12/09/2013 16:09,27192,12/09/2013 16:09,27192,12/09/2013 16:09,80,12/09/2013 16:09,881,12/09/2013 16:09,27192,12/09/2013 16:09,1
486,76,12/09/2013 16:09,881,12/09/2013 16:09,1057,12/09/2013 16:09,77,12/09/2013 16:09,76,12/09/2013 16:09,881,12/09/2013 16:09,80,12/09/2013 16:09,76,12/09/2013 16:10,27193,12/09/2013 16:10,27193,12/09/2013 16:10,1
